name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,attractiveness,compliance,confidence,maturity,warmth,gender
'm005_nicosia_d7_03.wav',29.28222,0.2135925,25.8235,28.88636,31.28642,5.462921,341.0802,502.60900000000004,78.40324,57.36811,0.27807800000000005,1.19555,0.02773681,0.1027331,0.539669,0.5119322000000001,7.535571000000001,5.353767,6.220767,5.249219999999998,0.1901387,1.351195,15.61493,1.140555,9.350666,1.12116,14.64833,0.7960465999999999,10.3071,1.066434,0.07323282,1.373522,1.836113,0.8485063,5.256697,0.8234427,7.093357000000001,1.399443,24.49202,0.4831329000000001,525.3293,0.4843189000000001,1137.153,0.2215065,-137.4073,-0.6321424,1490.53,0.22666220000000006,836.4807,0.3420005,-138.9273,-0.5846511999999999,2572.965,0.1359401,647.0637,0.4668408,-140.2348,-0.5624167,-16.93627,-0.5544108,26.22474,0.3778106,0.007658225,5.621031,-0.003958883,-2.859175,0.4172369000000001,0.6681159000000001,32.066340000000004,0.524467,8.921284,1.234594,19.77945,0.6685201999999999,5.70737,2.115962,-19.33442,30.37717,-0.02608091,0.01498999,0.08137131,2.144389,1.936872,0.1740741,0.1074368,0.3342308,0.4362266,-32.96376,5,0.4428646151838139,-0.9502115177695949,0.5888887013100289,0.630294546604776,-0.49401914205385206,m
'm005_nicosia_d8_01.wav',27.886640000000003,0.15154,25.55167,28.95527,31.10788,5.556206,256.79400000000004,533.1866,96.24285,104.18799999999999,0.4765808,0.939997,0.01930071,0.427545,0.8562765,0.8369757999999999,9.521996,5.895919,7.8119,4.911735,0.3188841,1.052562,22.93042,0.8182218000000001,8.870235000000003,1.169334,16.36026,0.9177848,6.5400589999999985,1.873308,0.06615075,1.61839,1.271627,0.9947311,5.830667,0.7526122,7.147454,1.649782,26.48561,0.3804806,473.7886,0.4567739000000001,1213.427,0.21339410000000006,-92.92335,-0.9962375,1454.625,0.2138255,873.4692,0.3559921,-98.73008,-0.8612576,2511.034,0.1292295,616.8427,0.5078504,-102.5067,-0.7959138000000001,-18.15556,-0.4741576,27.08256,0.283779,0.004929635,8.43721,-0.007648339,-1.8483,0.4990621,0.6336411999999999,35.58663,0.3318225,9.519739,1.169593,21.44844,0.7156689,4.179364,3.168139,-19.00502,29.313440000000003,0.01959645,0.01752961,0.09967781,3.169308,1.508801,0.3744444000000001,0.2724625,0.2515789,0.4053103,-28.99622,5,0.4428646151838139,-0.9502115177695949,0.5888887013100289,0.630294546604776,-0.49401914205385206,m
'm005_nicosia_d8_02.wav',26.96623,0.1281373,24.63838,27.27075,29.24908,4.610697,220.2241,211.4341,63.30467,82.07897,0.325165,1.292286,0.001033966,0.07580861,0.6525048000000001,0.6514708,8.579245,5.061958,8.367532,7.735683,0.2219788,1.359708,18.1723,0.9189544,9.560084,1.179872,16.83804,0.8492646,8.854584,1.315823,0.05793114,1.486264,1.409919,0.9108591,5.189948,0.8300848,6.220701999999998,1.161983,26.67939,0.302444,538.1022,0.4824152,1157.835,0.2179332,-119.6163,-0.7643608000000001,1560.672,0.23443320000000006,871.7444,0.4432795,-124.255,-0.6802436,2608.588,0.14412170000000002,685.0103,0.4774189,-126.4712,-0.6474232,-18.98401,-0.4608718,27.72296,0.326056,-0.0014626670000000002,-32.265159999999995,-0.004053925999999999,-2.818584,0.4439734,0.7039890999999999,32.91658,0.3842618,11.66614,1.089659,23.76441,0.6306906,6.922262,1.890951,-22.590670000000006,32.67037,0.02328149,0.016704499999999997,0.07370534,2.335279,1.512605,0.28,0.2111345,0.3588889,0.5540246,-31.053,5,0.4428646151838139,-0.9502115177695949,0.5888887013100289,0.630294546604776,-0.49401914205385206,m
'm005_nicosia_d8_03.wav',27.53644,0.1735943,24.30995,27.59093,30.4591,6.149141,140.0882,97.93649,77.88656999999998,66.43338,0.3132835,1.272189,0.008649656,0.1432825,0.5593838000000001,0.5507342,8.012669,6.0774230000000005,7.501875,6.667102000000001,0.2094858,1.304434,20.93324,0.8656134,9.777467,1.163297,18.12115,0.7757073,9.863196,1.164102,0.07298560000000001,1.604306,1.5046389999999998,1.014475,5.712724,0.6649136999999999,8.145323,1.345403,26.72274,0.417808,477.9814,0.4690532,1180.119,0.1950648,-112.2285,-0.8191987,1484.705,0.1951581,943.5824,0.3468563,-116.7513,-0.7231572,2486.24,0.1382235,725.1833,0.4526747,-118.9041,-0.6901356,-20.54342,-0.4755429,28.79517,0.3702908,-0.007941597,-5.8301050000000005,-0.005067196,-2.219718,0.3841003,0.7568760999999999,35.34923,0.35424029999999995,11.13215,1.073049,25.53898,0.5326377,9.219503,1.393123,-23.25113,33.96257,0.006756181,0.015215200000000002,0.06606337,2.418682,1.5075379999999998,0.3166667,0.2165641,0.32555559999999995,0.4455735,-31.6836,5,0.4428646151838139,-0.9502115177695949,0.5888887013100289,0.630294546604776,-0.49401914205385206,m
'm006_rabat_d5_01.wav',31.23358,0.2623058,26.59388,30.09026,34.11197,7.518097,316.5951,610.7935,267.6818,536.3358,0.5019202,0.9679026,0.03790621,0.4074372000000001,0.8654765999999999,0.8275703999999999,8.883235,4.760824,9.153626,7.042692,0.2930865,1.135763,17.58698,1.104738,8.925734,1.465201,12.42927,1.195774,5.86516,2.157726,0.04980842,1.705875,1.467651,0.9763213,5.818114,0.9182951,8.957995,1.165283,22.456570000000006,0.7506414,555.8649,0.4448958,1238.478,0.2373837,-102.2542,-0.8879935999999999,1538.81,0.201425,936.3533,0.4014846,-104.3204,-0.8116765,2621.209,0.1128351,756.9888,0.4762738,-105.9462,-0.7698143,-15.74786,-0.7018383,25.91912,0.4844385,0.003639644,12.44485,-0.008974364,-1.249389,0.4467574,0.7668251,27.69483,0.6409239000000001,8.659409,1.57856,15.43435,1.071176,3.466159,4.0855120000000005,-15.47642,25.76844,-0.004807367,0.01121451,0.1333855,2.910414,2.643574,0.2010345,0.2093313,0.1804,0.2865027,-30.14587,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d5_02.wav',31.31265,0.2050025,27.27562,31.13765,34.80304,7.5274199999999984,90.15386,78.50046999999998,223.4587,195.4631,0.3881844,1.268396,0.02491399,0.09813786,0.7765557,0.7516418,8.811587,6.061565,8.629389999999999,5.231811,0.2532379,1.3705889999999998,15.194,1.043331,11.66014,1.090727,13.36736,1.077871,11.00566,1.069017,0.05305148,1.4332280000000002,1.356981,1.01015,6.6755520000000015,0.7374543,10.79016,1.122,23.04354,0.4395065,563.1157,0.4344459,1205.97,0.2434933,-132.4122,-0.6628807,1617.455,0.1789843,872.8774,0.5038642,-131.5496,-0.629637,2652.316,0.1178758,791.5804,0.4227179,-132.0859,-0.6157341,-17.46973,-0.5650955,26.97135,0.3972985,0.007052179,6.831847,-0.0071979459999999985,-1.443542,0.5327795,0.7192158000000001,27.96675,0.4985538,10.45884,1.507996,17.93252,1.020019,6.96968,1.973753,-24.51897,35.98809,-0.02782317,0.01178006,0.07758404,2.228286,1.550388,0.2535294,0.1870338,0.4058065,0.4621462000000001,-30.21316,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d5_03.wav',32.08952,0.2104129,27.79275,31.727190000000004,35.72678,7.934029,277.9886,632.4816,139.8396,163.4526,0.4657553,1.090071,0.03052744,0.3077244,0.8727239,0.8421965,9.13704,5.521852,7.596599,4.602642,0.2836635,1.182149,17.88474,1.046986,11.44454,1.043464,12.31339,1.0828799999999998,5.735995,2.155181,0.04493576,1.59227,1.2724719999999998,1.003279,7.08723,0.6924053000000001,10.50868,1.040549,24.29541,0.4748542000000001,597.6058,0.4259385,1256.843,0.2458188,-114.102,-0.7868816999999999,1615.726,0.2044072,957.7562,0.428518,-111.8885,-0.7551011999999999,2668.878,0.1163791,759.7449,0.4303484,-113.678,-0.7159865,-16.82658,-0.607345,27.84153,0.3962941,0.01406493,3.490657,-0.009085700000000002,-1.245949,0.4808117,0.7178449,29.72005,0.5252233000000001,9.337875,1.395252,14.82034,1.05603,1.899739,7.220552,-21.24006,32.06447,-0.0155966,0.009741725,0.09777513,2.590194,2.132591,0.2330435,0.1901014,0.2297674,0.3811396,-29.06304,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d6_01.wav',32.86148,0.2091193,28.245040000000003,32.85449000000001,37.0621,8.817057,299.9607,709.5212,171.5547,308.1112,0.5899118,1.034017,0.019376400000000002,0.4620177,1.049425,1.030048,11.76677,7.607947999999999,11.71865,7.196492,0.3882763,1.192257,16.6395,1.07553,7.460201,1.817168,11.87033,1.295122,4.043196,3.006016,0.06293747,1.711889,1.295375,1.038842,7.012457,0.7100901999999999,8.090034,1.575618,18.8165,0.6491996,564.0452,0.4212305,1216.502,0.2281179,-106.9984,-0.8504583,1576.134,0.1924955,880.4872,0.4148495,-104.0565,-0.8166569,2632.258,0.10770910000000003,740.1738,0.4642505,-104.9753,-0.7930174,-15.82345,-0.6034706999999999,25.08496,0.4181897,0.01418531,3.194488,-0.01210974,-0.8205382999999999,0.6386555,0.7475073,26.711440000000003,0.5833435,6.055319,2.425946,13.48758,1.365646,0.6736091,18.94057,-19.23807,29.46827,0.009461871,0.01222002,0.1172253,3.17834,1.7709560000000002,0.3046667,0.2488203,0.2472414,0.4198595000000001,-27.91848,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d6_02.wav',31.04583,0.2498896,26.29376,29.8059,33.766020000000005,7.472261,191.9264,177.29,113.4793,108.611,0.4077639,1.2413530000000002,0.002546135,0.2204087,0.756015,0.7534689,9.677142,6.737566,7.622649000000001,4.801239,0.2596836,1.387993,14.28422,1.2505879999999998,12.36998,1.0767719999999998,15.61346,1.027481,8.833681,1.467961,0.06471359,1.702019,1.256587,0.9729505,6.365254,0.7446901,12.83455,0.8703414,23.87667,0.4859295,543.8024,0.448471,1184.986,0.2416808,-121.5906,-0.7341688,1630.851,0.1938411,835.6837,0.513944,-121.2398,-0.6835142,2657.469,0.1126785,800.7286,0.4415141,-120.6822,-0.6838192,-18.77831,-0.5999741999999999,27.020190000000003,0.4502630999999999,-0.00871526,-6.000734,-0.01047204,-1.043034,0.4784906,0.8371815999999999,25.69144,0.6632676,14.02926,1.080956,23.20844,0.7813265,8.087927,1.87696,-21.886470000000006,32.45599,0.014493,0.01330769,0.1014735,2.354326,1.890136,0.2396875,0.1853625,0.3174074,0.4775445,-29.62095,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d6_03.wav',31.247190000000003,0.17843689999999998,27.56278,29.87101,36.68676,9.123976,118.5419,102.1659,82.60925,73.63599,0.3593322,1.19466,0.03170099,0.14232170000000002,0.7225216,0.6908206,7.473385,5.582495,7.253500999999999,5.041821,0.2175748,1.356378,14.27446,1.123607,12.19194,1.011054,15.51845,0.9273383,9.695553,1.215841,0.05377806,1.61597,1.219167,1.038478,7.3717679999999985,0.6225821,10.60499,0.9986448,23.05298,0.4533134,575.3484,0.4451302,1222.181,0.2413904,-132.4533,-0.6621262,1665.07,0.184635,854.934,0.4591138,-131.0586,-0.6284481,2700.891,0.11951,854.4904,0.4718136,-131.5388,-0.6183608,-18.94736,-0.455421,27.99735,0.3313419,0.00939576,4.676078,-0.0104554,-0.9382332,0.437448,0.7288259,27.24479,0.482407,11.41565,1.304203,21.46067,0.8244193000000001,5.814941,2.281961,-21.27899,32.23585,-0.03424698,0.009709856,0.07854542,2.358491,1.4192790000000002,0.27958330000000003,0.2379159,0.3884,0.433236,-31.14279,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d7_01.wav',33.76376,0.2457858,28.20006,33.45988,36.85927,8.659206,182.5053,207.1159,139.2668,173.7068,0.5331854,0.8929434000000002,0.03110568,0.4602871,0.9637402,0.9326345,10.35077,6.5856910000000015,8.229045,5.523456,0.33489440000000004,1.0887790000000002,18.51726,1.061786,6.78565,1.818711,11.76342,1.27002,4.903407,2.488157,0.04240125,1.6493259999999998,1.165712,1.078255,7.5179839999999984,0.7105165,10.04395,1.478498,21.54625,0.5966794,620.066,0.3723964,1265.967,0.2615631,-104.9276,-0.8584132999999999,1593.408,0.1820278,972.2335,0.3685644,-103.6969,-0.8092321,2641.558,0.09266767,782.2042,0.51912,-103.7745,-0.7885464,-16.41708,-0.6900951999999999,26.03494,0.4726789000000001,0.01229735,3.526428,-0.01123257,-1.002859,0.5235903000000001,0.6869014,29.18558,0.6173744999999999,7.07158,1.921089,14.50404,1.178479,2.610343,5.085428,-15.33415,25.45041,0.02065947,0.01361086,0.13956400000000002,3.17834,2.125148,0.2569444,0.2334026,0.2225806,0.3781958,-27.96708,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d7_02.wav',30.44629,0.2025406,26.322370000000006,29.8746,34.09563,7.773262,214.55,294.6391,76.06285,70.99604000000002,0.4277184,1.248524,0.02997539,0.1869643,0.7843131,0.7543377,8.441104,6.195563,9.472598,6.46016,0.2837779,1.401691,17.0153,1.02008,11.18681,1.197925,16.44482,0.908893,9.009947,1.36595,0.05441534,1.395565,1.104079,0.9543518,6.951008,0.6740289,11.7259,0.9160259,25.53142,0.364841,575.7791,0.424735,1241.598,0.2274126,-118.7506,-0.7579628,1616.34,0.18177910000000005,953.5594,0.4285259,-120.6886,-0.69007,2652.081,0.1099157,776.8278,0.5046066,-121.2123,-0.6758941999999999,-18.83636,-0.5448071,28.43965,0.379035,0.0069262180000000005,6.924022,-0.009968147,-1.0973700000000002,0.5360669,0.8196017,30.84316,0.4295752000000001,10.6444,1.48659,21.03247,0.8162611999999999,5.604274,2.518003,-20.79885,31.05185,-0.02118163,0.01184852,0.07731646,2.060035,1.416765,0.3183333,0.1986971,0.3315385,0.4318448,-29.37846,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d7_03.wav',29.92612,0.1967057,25.33385,29.24535,35.27441,9.940554,192.0952,171.0253,80.96684,103.8601,0.3844296,1.183969,0.02903514,0.17343789999999998,0.7502926999999999,0.7212576,8.797635000000003,5.348033,7.457546000000002,5.804728,0.2165979,1.446036,16.51456,0.9987324,8.712189,1.312998,15.085820000000002,0.9005929,6.681599,1.906642,0.0408236,1.553806,1.235063,1.089394,7.04184,0.6597769,5.568403,1.516974,22.9439,0.4169383,560.5637,0.4479603,1209.344,0.2030617,-127.0075,-0.7053076,1560.809,0.2084505,871.0274,0.377396,-126.9529,-0.6657454,2625.337,0.12834469999999998,715.5254,0.4417407999999999,-129.0715,-0.6347262,-16.41854,-0.5393541000000001,25.68672,0.3763698,0.01315734,3.412805,-0.008095564,-1.284567,0.4304132000000001,0.8475666,30.43689,0.4191537,6.594534,1.812593,20.04606,0.8125697,0.574517,23.61426,-20.0233,30.70748,-0.02004308,0.01132238,0.07734033,2.060035,1.7119240000000002,0.2355172,0.164035,0.327931,0.4185062,-31.1751,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d8_01.wav',32.209540000000004,0.2467564,27.1421,31.46315,36.14959,9.00749,299.6832,474.3857,406.2913,749.3964,0.5439208000000001,0.7633131999999999,0.1544841,0.4639109,0.8874064,0.7329223000000001,8.245352,5.369824,7.6506979999999984,5.401587,0.319158,0.9298568,23.25278,0.8296959,9.575648,1.381348,12.73073,1.150791,4.526043,3.057204,0.06484167,2.118139,1.202107,1.057911,7.1629520000000015,0.7377471,9.377619,1.369115,24.41171,0.4911721,601.1974,0.3922682,1273.553,0.2488636,-77.51893000000003,-1.087406,1600.882,0.2154853,987.163,0.3848827,-81.71459,-0.9403283,2671.145,0.1065266,783.4901,0.4399055,-84.31274,-0.8755936,-18.185270000000006,-0.6377678000000001,28.94888,0.4426718,0.004477602,9.347161,-0.01181429,-0.9828957,0.4100364,0.7188148,30.56286,0.56417,10.66009,1.262727,13.5608,1.183289,2.559278,5.738956,-14.55637,24.43359,-0.03724496,0.008194881,0.1247404,3.5356910000000004,2.143336,0.315625,0.2474613,0.1482143,0.1771411,-28.680390000000006,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d8_02.wav',29.74778,0.163092,27.10094,29.27106,31.46278,4.361843,379.3235,456.9057,61.28137,69.68972,0.4263934,1.153784,0.008264905,0.234113,0.8391576,0.8308926999999999,8.641653999999999,5.392623,8.98034,5.285935,0.240655,1.156733,16.88729,0.9929802,10.44016,1.263318,14.28427,1.100296,7.8147600000000015,1.475046,0.03386451,1.468691,1.091467,0.9537758,6.948415,0.5697883,11.33137,0.6856936,26.10439,0.3661123,512.2932,0.4467342000000001,1258.014,0.2381451,-116.2299,-0.7888196999999999,1559.771,0.1962955,899.2724,0.4572753,-118.3154,-0.72131,2618.9970000000008,0.1059171,774.6517,0.386568,-120.0549,-0.689545,-17.07037,-0.5333971,27.0627,0.3710702,-0.0005868580999999999,-73.86404,-0.008117616999999999,-1.37803,0.4416366,0.6164723000000001,29.40371,0.4592422,10.93624,1.435799,20.72735,0.8517209000000001,5.797202,2.204057,-21.43191,32.56595,0.006320209,0.01374131,0.08796366,2.868579,1.67336,0.2752,0.1646358,0.31375,0.5118659999999999,-29.88645,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm006_rabat_d8_03.wav',28.8785,0.2253364,24.32991,28.83051,33.54552,9.215611,396.1919,459.0136,110.0754,109.905,0.31959829999999995,1.131594,0.03034596,0.2058908,0.597548,0.5672020000000001,6.963856,3.716257,6.31406,4.459782,0.1937366,1.178775,18.97519,0.8581473,12.87879,0.9662374,14.771120000000002,0.8948905999999999,8.722197,1.287244,0.05851788,1.7421380000000002,1.485816,0.9434693,5.8482400000000005,0.9002380999999999,11.89526,0.8850077,26.8508,0.3785309,594.5693,0.3931947,1264.9160000000004,0.2288221,-112.3624,-0.8005669,1667.175,0.1968004,977.8054,0.4292661,-115.4424,-0.7182269,2707.679,0.1129109,814.3869,0.4921227,-116.3227,-0.6980236,-20.4764,-0.4702854,30.455140000000004,0.3373886,0.0006300075,78.98779,-0.009655422,-1.09027,0.32755490000000004,0.7148713000000001,29.95121,0.4342054,15.09376,0.9147881,18.60719,0.7965911,6.582788000000001,1.887743,-22.82789,34.30073,-0.01574657,0.0123126,0.07749538,2.843273,1.878914,0.26037039999999995,0.28656950000000003,0.2820833,0.4508323,-32.06683,6,-0.5075338326831029,0.139302237452924,-0.151077333668834,-0.6694487943262739,1.53347766268416,m
'm007_klaksvik_d5_01.wav',25.05559,0.20771460000000005,22.79051,24.4274,26.6638,3.873289,148.361,206.4282,171.2505,355.9057,0.4305281,0.8318026,0.07330212,0.3718615,0.72319,0.6498879,8.426117,4.803257,7.584877,4.834927,0.2304479,0.8648764000000001,20.05129,0.8762423,10.7681,1.094552,12.76739,1.103265,12.24676,1.013098,0.05955297,1.578816,1.7311470000000002,0.9222874,4.399384,0.7707076999999999,3.987232,1.356311,25.33695,0.4173726,506.8681,0.412908,1205.214,0.2049276,-91.64513,-0.9830028,1511.661,0.17710499999999998,933.7734,0.3319145,-98.13361,-0.8511449000000001,2496.019,0.1409631,836.5786,0.4377183,-100.1144,-0.8104179,-17.50394,-0.5411463000000001,25.47489,0.3681872000000001,-0.02011495,-1.808816,-0.005077402,-1.933579,0.330524,0.5643839,30.423340000000003,0.4310332000000001,12.48185,0.93398,15.54139,0.9494389,12.58415,1.094525,-14.55046,24.42578,-0.02113293,0.01222713,0.1087845,4.065041000000001,2.38394,0.2360526,0.17852520000000002,0.17138889999999998,0.270649,-32.8269,7,1.1807483071431202,-0.10898196476703201,0.962166397512583,1.02635919366729,0.478982751967574,m
'm007_klaksvik_d5_02.wav',24.50059,0.15644470000000002,22.47092,24.41532,27.51745,5.0465339999999985,179.0993,444.0091,196.1141,371.2895,0.3112949,1.205261,0.03193737,0.115411,0.5807186,0.5487813,8.572697999999999,5.395103,7.238435000000001,4.715128,0.180266,1.282836,14.98134,1.010823,10.57365,1.146178,9.691707,1.303991,11.69775,0.9194573,0.07481051,1.668924,1.947717,0.91682,3.878824,1.040893,5.848072,1.914138,26.22117,0.367446,540.2302,0.4517945,1206.281,0.2088255,-129.5464,-0.6886512,1567.934,0.2109861,903.3255,0.4087785,-132.6373,-0.6296699,2614.261,0.15287579999999998,783.0622,0.5177670999999999,-135.00799999999998,-0.5955339,-17.087670000000006,-0.578917,26.67555,0.3407211,-0.02015695,-2.132841,-0.005522355,-2.10784,0.3681016,0.659129,28.0753,0.4595188,14.94165,0.8731832,10.83462,1.534496,10.97765,1.1988379999999998,-18.60914,29.90919,-0.02140678,0.01393874,0.07456452,2.4390240000000003,1.632141,0.2257692,0.14294089999999998,0.3796,0.4345249,-34.14133,7,1.1807483071431202,-0.10898196476703201,0.962166397512583,1.02635919366729,0.478982751967574,m
'm007_klaksvik_d5_03.wav',24.0376,0.1396842,21.73457,24.18172,26.851340000000004,5.116766,166.7305,300.5292,96.77235,113.59100000000001,0.2627831,1.17831,0.001033966,0.1081033,0.5221308,0.5210968,6.097309,3.674723,7.361250999999998,4.355062,0.1442487,1.248918,15.38044,1.088592,10.5298,1.013108,9.959687,1.208766,11.6213,0.9278407,0.05279795,1.337019,1.589961,0.909261,4.378142,0.9288999,6.424304,1.492135,28.74434,0.2760916,564.2701,0.4736324000000001,1210.531,0.2020901,-125.8617,-0.7086846,1570.4229999999998,0.2072266,912.6210000000001,0.3728621,-129.6898,-0.6450911,2616.268,0.15544639999999998,783.416,0.4326992,-132.5822,-0.6031955,-17.56609,-0.5332577,27.06302,0.3208567,-0.01966503,-2.156254,-0.0038816000000000002,-2.833092,0.2930227,0.6190254,30.46146,0.4274653000000001,14.02062,0.7859609000000001,12.49621,1.171522,14.21635,0.8492204,-20.36089,31.218870000000006,0.01347433,0.01580378,0.06625891,2.626642,1.819322,0.2141379,0.14949379999999998,0.3155172,0.4968007,-35.09231,7,1.1807483071431202,-0.10898196476703201,0.962166397512583,1.02635919366729,0.478982751967574,m
'm007_klaksvik_d6_01.wav',25.34024,0.2148819,22.6002,24.58444,27.58949,4.989286,62.55187,40.40928,332.4678,641.4029,0.3628582,1.059254,0.007839558,0.2618235,0.6557034,0.6478638000000001,8.850375999999997,4.267648,9.432816,6.893317,0.2086902,1.16019,14.98003,1.175239,10.77612,1.15639,9.757811,1.246065,9.411464,1.199618,0.05115373,1.050801,1.990153,0.8236674,3.887978,0.9393665,4.143578,1.772735,27.14712,0.4933414,543.0087,0.4197144,1161.9,0.2121043,-114.6892,-0.7935624,1547.477,0.2052687,906.5349,0.3388946,-118.5957,-0.7168627,2571.905,0.160622,835.8243,0.478457,-121.4266,-0.6723003000000001,-16.3912,-0.5809727,25.83272,0.3682107,-0.01500427,-2.632495,-0.004984475,-2.517696,0.3707639,0.6503658,28.63707,0.5004416,13.77769,0.969481,10.72845,1.311496,9.807776,1.368822,-16.76286,27.06347,0.01033012,0.0159936,0.08987113,3.603604,2.0140990000000003,0.223,0.1931606,0.2663158,0.4379883,-33.489670000000004,7,1.1807483071431202,-0.10898196476703201,0.962166397512583,1.02635919366729,0.478982751967574,m
