name;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'w099_arequipa_d5.wav';3.372614e+001;1.693327e-001;3.163326e+001;3.498246e+001;3.789146e+001;6.258209e+000;1.550677e+002;1.545674e+002;1.149432e+002;1.361016e+002;2.586629e-001;1.129277e+000;1.480427e-002;1.791676e-001;4.677839e-001;4.529796e-001;6.902648e+000;4.974823e+000;5.228277e+000;4.094162e+000;1.188431e-001;1.100483e+000;1.891546e+001;9.140660e-001;5.664728e+000;2.765620e+000;1.102125e+001;1.144197e+000;5.137134e+000;2.633668e+000;5.663774e-002;1.773748e+000;1.426365e+000;1.044951e+000;7.169343e+000;8.014550e-001;7.961720e+000;1.666841e+000;1.967043e+001;6.792804e-001;5.717767e+002;3.777530e-001;1.237588e+003;1.951441e-001;-1.230006e+002;-7.367165e-001;1.602906e+003;1.890909e-001;9.307042e+002;4.034366e-001;-1.171882e+002;-7.427114e-001;2.615308e+003;1.253816e-001;8.972298e+002;5.031912e-001;-1.197839e+002;-7.029309e-001;-1.491660e+001;-6.487340e-001;2.431250e+001;3.807728e-001;1.396470e-002;2.696809e+000;-8.053659e-003;-1.598801e+000;1.992309e-001;7.023762e-001;3.164043e+001;3.974969e-001;3.942563e-001;4.376308e+001;1.228240e+001;1.150447e+000;-9.666333e-001;-1.415353e+001;-2.247299e+001;3.289055e+001;-9.456889e-003;1.225025e-002;6.857195e-002;2.509614e+000;2.025932e+000;2.197000e-001;1.489191e-001;2.634375e-001;4.368587e-001;-3.841842e+001
'w099_arequipa_d6.wav';3.398647e+001;1.655149e-001;3.207562e+001;3.467807e+001;3.734603e+001;5.270405e+000;2.040061e+002;2.505716e+002;1.689663e+002;3.308494e+002;2.158761e-001;1.126166e+000;1.033966e-003;1.335496e-001;4.143369e-001;4.133030e-001;5.516017e+000;3.110939e+000;5.000719e+000;3.736050e+000;1.018077e-001;1.033912e+000;1.736883e+001;1.013587e+000;5.546453e+000;2.715909e+000;1.145711e+001;1.192294e+000;6.638322e+000;1.919985e+000;5.531693e-002;1.820005e+000;1.372634e+000;9.785623e-001;7.219420e+000;7.193643e-001;1.005037e+001;1.009112e+000;2.108765e+001;5.087466e-001;5.776241e+002;3.664088e-001;1.259520e+003;1.885480e-001;-1.293176e+002;-6.862534e-001;1.617548e+003;1.773024e-001;9.358881e+002;4.506389e-001;-1.252812e+002;-6.809735e-001;2.627643e+003;1.195288e-001;9.125392e+002;5.280741e-001;-1.274350e+002;-6.487674e-001;-1.492296e+001;-6.292163e-001;2.426545e+001;3.911381e-001;1.172257e-002;3.063336e+000;-6.995278e-003;-1.810337e+000;1.795638e-001;5.502776e-001;3.134906e+001;4.374070e-001;1.286122e+000;1.321357e+001;1.368206e+001;1.171181e+000;1.320651e+000;9.744531e+000;-2.239095e+001;3.260121e+001;6.469772e-003;1.439452e-002;6.873218e-002;2.857968e+000;2.197167e+000;1.834211e-001;1.266528e-001;2.608219e-001;4.228273e-001;-4.063899e+001
'w099_arequipa_d7.wav';3.510463e+001;1.548219e-001;3.278129e+001;3.602783e+001;3.823454e+001;5.453247e+000;1.983595e+002;1.945503e+002;1.725158e+002;4.219566e+002;2.222886e-001;1.076076e+000;9.942202e-003;1.607437e-001;4.000258e-001;3.900836e-001;5.344698e+000;2.917009e+000;4.473814e+000;3.634572e+000;1.041241e-001;1.059578e+000;1.635245e+001;1.084465e+000;6.064609e+000;2.493644e+000;1.178010e+001;1.049479e+000;5.965323e+000;2.238596e+000;5.718478e-002;1.824166e+000;1.397940e+000;9.975919e-001;7.659213e+000;6.805215e-001;1.140861e+001;1.007649e+000;2.136602e+001;5.117915e-001;5.857888e+002;3.658791e-001;1.253674e+003;1.997303e-001;-1.329223e+002;-6.574869e-001;1.598814e+003;1.762468e-001;9.330940e+002;3.711475e-001;-1.257160e+002;-6.768246e-001;2.646690e+003;1.117579e-001;8.235919e+002;5.310320e-001;-1.278435e+002;-6.437385e-001;-1.547985e+001;-6.604086e-001;2.497363e+001;3.896214e-001;1.566898e-002;2.326914e+000;-6.535740e-003;-2.048784e+000;1.785386e-001;6.019124e-001;3.065601e+001;4.336064e-001;1.271871e+000;1.303053e+001;1.405386e+001;9.782470e-001;-5.390856e-001;-2.554810e+001;-2.027143e+001;3.022898e+001;-1.965571e-003;1.363146e-002;7.126248e-002;2.773450e+000;2.122347e+000;1.891176e-001;1.268131e-001;2.727692e-001;4.321200e-001;-4.025163e+001
'w099_arequipa_d8.wav';3.342692e+001;1.772999e-001;3.197243e+001;3.454068e+001;3.698954e+001;5.017113e+000;2.088112e+002;1.968016e+002;1.977800e+002;4.721812e+002;2.101020e-001;1.118284e+000;3.519372e-003;1.391499e-001;3.877282e-001;3.842088e-001;5.085812e+000;3.410531e+000;4.476455e+000;3.370776e+000;9.907131e-002;1.070482e+000;1.828583e+001;9.980432e-001;7.791914e+000;1.818579e+000;1.238454e+001;1.054171e+000;5.374181e+000;2.366439e+000;4.830326e-002;1.687028e+000;1.384885e+000;1.059892e+000;7.562295e+000;6.890458e-001;1.082415e+001;1.060850e+000;2.323675e+001;5.437100e-001;6.048779e+002;3.484197e-001;1.292635e+003;1.961319e-001;-1.284649e+002;-6.919784e-001;1.657261e+003;1.814134e-001;9.349528e+002;3.858167e-001;-1.256844e+002;-6.740469e-001;2.676445e+003;1.144530e-001;8.776829e+002;4.620617e-001;-1.275829e+002;-6.446599e-001;-1.724813e+001;-5.699595e-001;2.637773e+001;3.727271e-001;1.308239e-002;2.816897e+000;-1.084197e-002;-1.114289e+000;1.733610e-001;6.294556e-001;3.256498e+001;4.375381e-001;5.338523e+000;3.028183e+000;1.381372e+001;1.065868e+000;-2.010729e-001;-6.446056e+001;-2.312256e+001;3.284911e+001;1.983564e-003;1.264395e-002;6.585310e-002;2.320442e+000;1.853389e+000;2.213433e-001;1.536607e-001;3.067692e-001;4.773681e-001;-3.999003e+001
'w100_beaubassinrosehill_d5.wav';3.730820e+001;1.192178e-001;3.518604e+001;3.762517e+001;4.018821e+001;5.002171e+000;1.816723e+002;2.684487e+002;1.515178e+002;3.748596e+002;1.962874e-001;1.003995e+000;2.144822e-002;1.509699e-001;3.590051e-001;3.375569e-001;4.544851e+000;2.705504e+000;4.105557e+000;3.335471e+000;1.048190e-001;9.846396e-001;1.785066e+001;8.862519e-001;8.946611e+000;1.522871e+000;1.276073e+001;1.000328e+000;5.116863e+000;2.570606e+000;4.207085e-002;1.998633e+000;1.264298e+000;9.676844e-001;9.647943e+000;4.628991e-001;1.058842e+001;1.061668e+000;1.992934e+001;5.830120e-001;6.563750e+002;3.281826e-001;1.251692e+003;2.109616e-001;-1.324362e+002;-6.466825e-001;1.708207e+003;1.766698e-001;9.711302e+002;4.421030e-001;-1.231609e+002;-6.720766e-001;2.736110e+003;9.787316e-002;7.438326e+002;4.560004e-001;-1.246667e+002;-6.487511e-001;-1.868339e+001;-5.218176e-001;2.833116e+001;3.514545e-001;4.247100e-003;8.383481e+000;-6.788520e-003;-1.899682e+000;1.707765e-001;6.205974e-001;2.892258e+001;4.483266e-001;7.265133e+000;2.059248e+000;1.360120e+001;1.036131e+000;-1.745669e+000;-7.332763e+000;-2.384985e+001;3.449355e+001;-1.469441e-002;1.244691e-002;6.867439e-002;2.881104e+000;2.030319e+000;2.134667e-001;1.790307e-001;2.787770e-001;6.673735e-001;-3.934763e+001
'w100_beaubassinrosehill_d6.wav';3.748682e+001;1.119356e-001;3.549269e+001;3.768213e+001;4.040267e+001;4.909973e+000;1.303800e+002;1.418569e+002;5.925217e+001;8.426476e+001;2.060798e-001;9.669166e-001;1.186679e-002;1.653930e-001;3.815441e-001;3.696773e-001;4.554375e+000;2.937157e+000;4.148693e+000;2.580772e+000;1.098348e-001;1.036220e+000;1.832587e+001;9.329804e-001;9.293756e+000;1.487654e+000;1.236495e+001;1.115434e+000;3.289062e+000;4.168280e+000;3.974556e-002;1.876645e+000;1.284219e+000;9.938946e-001;9.824946e+000;4.449593e-001;1.138545e+001;8.808089e-001;2.105967e+001;5.374765e-001;6.511804e+002;3.092502e-001;1.252099e+003;2.064146e-001;-1.246608e+002;-6.964835e-001;1.735012e+003;1.752689e-001;9.295040e+002;4.482152e-001;-1.162990e+002;-7.069073e-001;2.758271e+003;1.008941e-001;7.477346e+002;4.539255e-001;-1.179339e+002;-6.819419e-001;-1.988400e+001;-4.784716e-001;2.935011e+001;3.480373e-001;7.110274e-003;5.093687e+000;-9.780234e-003;-1.231970e+000;1.744860e-001;6.861314e-001;3.043004e+001;4.119979e-001;8.071239e+000;1.909906e+000;1.412844e+001;1.050672e+000;-3.509383e+000;-3.579096e+000;-2.285759e+001;3.299872e+001;4.970466e-003;1.370957e-002;6.960598e-002;3.022975e+000;2.149561e+000;2.219718e-001;1.745386e-001;2.426154e-001;3.911493e-001;-3.840374e+001
'w100_beaubassinrosehill_d7.wav';3.770438e+001;9.493867e-002;3.584546e+001;3.800603e+001;4.007173e+001;4.226273e+000;8.845814e+001;1.457709e+002;6.056814e+001;6.049106e+001;2.080302e-001;9.881158e-001;1.724544e-002;1.665693e-001;3.673039e-001;3.500585e-001;4.111200e+000;2.754085e+000;3.825475e+000;2.885163e+000;1.107522e-001;1.028365e+000;1.836438e+001;9.004806e-001;8.485933e+000;1.599129e+000;1.252731e+001;1.069172e+000;4.107572e+000;3.337835e+000;3.257320e-002;1.621201e+000;1.184195e+000;1.011891e+000;1.036434e+001;4.132038e-001;8.546731e+000;1.052476e+000;1.883836e+001;5.048415e-001;6.810271e+002;3.036167e-001;1.224861e+003;2.143013e-001;-1.279556e+002;-6.746857e-001;1.756700e+003;1.682738e-001;9.236852e+002;4.545354e-001;-1.206188e+002;-6.764640e-001;2.793921e+003;9.956834e-002;7.731835e+002;5.114711e-001;-1.222998e+002;-6.518362e-001;-2.017823e+001;-5.105826e-001;3.042070e+001;3.471034e-001;-4.402346e-004;-7.711598e+001;-8.056169e-003;-1.594596e+000;1.790423e-001;6.703510e-001;3.039125e+001;3.918215e-001;7.256542e+000;2.010888e+000;1.418899e+001;1.035260e+000;-2.669429e+000;-5.029012e+000;-2.238431e+001;3.263559e+001;-9.146101e-003;1.289716e-002;6.894753e-002;2.703297e+000;2.090209e+000;2.174737e-001;1.640537e-001;2.459140e-001;3.823140e-001;-3.814910e+001
'w100_beaubassinrosehill_d8.wav';3.680722e+001;1.108458e-001;3.524763e+001;3.703109e+001;3.924928e+001;4.001644e+000;1.515872e+002;1.502265e+002;1.565866e+002;3.438453e+002;1.913917e-001;1.040425e+000;1.014805e-002;1.475950e-001;3.532089e-001;3.430608e-001;4.122835e+000;2.614335e+000;4.045475e+000;2.669847e+000;9.773119e-002;1.005056e+000;1.850039e+001;8.886710e-001;9.670898e+000;1.359078e+000;1.246771e+001;1.049977e+000;4.332783e+000;3.194120e+000;3.895075e-002;2.286991e+000;1.200934e+000;9.980050e-001;1.002510e+001;4.306752e-001;9.747526e+000;9.931965e-001;2.077616e+001;4.997084e-001;6.535631e+002;3.386534e-001;1.261947e+003;2.217346e-001;-1.306543e+002;-6.576877e-001;1.712871e+003;1.868107e-001;9.517526e+002;4.242710e-001;-1.213004e+002;-6.802088e-001;2.762571e+003;1.001793e-001;7.482942e+002;4.937000e-001;-1.234575e+002;-6.482478e-001;-1.997651e+001;-4.893258e-001;3.042591e+001;3.362457e-001;1.193456e-003;2.960845e+001;-7.986183e-003;-1.558704e+000;1.606767e-001;6.178784e-001;3.056927e+001;4.126562e-001;9.080863e+000;1.572986e+000;1.362160e+001;1.037109e+000;-2.709702e+000;-5.079949e+000;-2.457801e+001;3.489952e+001;-1.761603e-003;1.370266e-002;6.361321e-002;2.807555e+000;1.942244e+000;2.314474e-001;2.109609e-001;2.809859e-001;7.155164e-001;-3.916778e+001
'w101_northside_d5.wav';3.817292e+001;1.376796e-001;3.541424e+001;3.828381e+001;4.183074e+001;6.416504e+000;1.231199e+002;1.425485e+002;2.161973e+002;4.470828e+002;3.163070e-001;1.183445e+000;1.312804e-002;1.985727e-001;5.701989e-001;5.570709e-001;7.362803e+000;5.250051e+000;7.393974e+000;5.181282e+000;1.460846e-001;1.275399e+000;1.655103e+001;8.776848e-001;-1.435850e-001;-1.339584e+002;1.348253e+001;1.037566e+000;-4.310377e+000;-4.811490e+000;4.094227e-002;1.730156e+000;1.153654e+000;9.675363e-001;8.119899e+000;6.387174e-001;6.101535e+000;1.993341e+000;1.428046e+001;8.484956e-001;5.803171e+002;3.888074e-001;1.132618e+003;2.468077e-001;-1.309818e+002;-6.805710e-001;1.640778e+003;1.701517e-001;8.658867e+002;4.881256e-001;-1.150949e+002;-7.695652e-001;2.681005e+003;1.202284e-001;8.250594e+002;5.829011e-001;-1.166442e+002;-7.437260e-001;-1.074675e+001;-9.656025e-001;2.034679e+001;5.065873e-001;1.580335e-002;2.392142e+000;-5.123552e-003;-2.709466e+000;2.539209e-001;8.570538e-001;2.569872e+001;4.624603e-001;-9.792550e+000;-2.115734e+000;1.677808e+001;9.460010e-001;-1.961563e+001;-9.005354e-001;-2.339977e+001;3.405637e+001;-1.121532e-002;1.281075e-002;7.099563e-002;2.317477e+000;1.848622e+000;2.452830e-001;1.852851e-001;2.886139e-001;4.429694e-001;-3.842854e+001
'w101_northside_d6.wav';3.983209e+001;1.290206e-001;3.649972e+001;3.934541e+001;4.333442e+001;6.834698e+000;9.927824e+001;1.002616e+002;3.450762e+002;7.058404e+002;3.307555e-001;1.286307e+000;7.285466e-003;1.616285e-001;6.148884e-001;6.076029e-001;8.159651e+000;5.298351e+000;7.748278e+000;5.490449e+000;1.553851e-001;1.344989e+000;1.496881e+001;9.865324e-001;-7.172542e-001;-2.707420e+001;1.211905e+001;1.143057e+000;-5.798596e+000;-3.850265e+000;4.164423e-002;1.875573e+000;1.218449e+000;1.035774e+000;8.443672e+000;6.333683e-001;6.419407e+000;1.460835e+000;1.399718e+001;8.729142e-001;5.785075e+002;4.002312e-001;1.139579e+003;2.442557e-001;-1.411029e+002;-6.041620e-001;1.634662e+003;1.937193e-001;8.567002e+002;4.108623e-001;-1.193542e+002;-7.424118e-001;2.679435e+003;1.258485e-001;7.826181e+002;4.980593e-001;-1.209593e+002;-7.155538e-001;-1.001514e+001;-1.026294e+000;1.966727e+001;5.434237e-001;1.957760e-002;2.109546e+000;-5.609369e-003;-2.518638e+000;2.879535e-001;8.488097e-001;2.433905e+001;5.060244e-001;-1.168744e+001;-1.844098e+000;1.372577e+001;1.217722e+000;-2.335245e+001;-8.466783e-001;-2.329756e+001;3.372627e+001;-1.447404e-003;1.344921e-002;7.336441e-002;2.444795e+000;1.868913e+000;2.290141e-001;1.540729e-001;3.066666e-001;4.241760e-001;-3.755792e+001
'w101_northside_d7.wav';3.951527e+001;1.277726e-001;3.583733e+001;3.909533e+001;4.301169e+001;7.174358e+000;2.458247e+002;6.314792e+002;1.543427e+002;2.086332e+002;3.169011e-001;1.179389e+000;1.649198e-002;1.857899e-001;5.909094e-001;5.744175e-001;6.557379e+000;4.748911e+000;7.227195e+000;6.258564e+000;1.379293e-001;1.290596e+000;1.689504e+001;8.809950e-001;-1.223857e+000;-1.609303e+001;1.474954e+001;9.798150e-001;-5.087964e+000;-4.267831e+000;4.422967e-002;2.108648e+000;1.113682e+000;1.092025e+000;9.168331e+000;5.367029e-001;6.788032e+000;1.397752e+000;1.201218e+001;9.230103e-001;6.031687e+002;4.151052e-001;1.131371e+003;2.560612e-001;-1.330230e+002;-6.602311e-001;1.660128e+003;1.901088e-001;8.538296e+002;4.387466e-001;-1.138169e+002;-7.774462e-001;2.680686e+003;1.322383e-001;8.190553e+002;5.629475e-001;-1.144772e+002;-7.627450e-001;-1.079062e+001;-9.937891e-001;1.998476e+001;5.241867e-001;1.714319e-002;2.360285e+000;-4.644414e-003;-3.040711e+000;2.346190e-001;8.966274e-001;2.623504e+001;4.465471e-001;-1.201189e+001;-1.681128e+000;1.889415e+001;8.525085e-001;-2.077029e+001;-8.833481e-001;-2.349300e+001;3.400958e+001;-1.460693e-002;1.214640e-002;6.781839e-002;1.909308e+000;1.703018e+000;2.735088e-001;2.088690e-001;3.147170e-001;4.427725e-001;-3.823113e+001
'w101_northside_d8.wav';3.827852e+001;1.135015e-001;3.605926e+001;3.825531e+001;4.115973e+001;5.100468e+000;9.211644e+001;8.884817e+001;1.186146e+002;2.354550e+002;3.114127e-001;1.121575e+000;1.278617e-002;2.145048e-001;5.633759e-001;5.505897e-001;7.562623e+000;4.634228e+000;7.142200e+000;5.158776e+000;1.239527e-001;1.148013e+000;1.852127e+001;8.276374e-001;2.910550e-001;6.394638e+001;1.324919e+001;1.107951e+000;-6.673002e+000;-3.177937e+000;3.195356e-002;1.804418e+000;1.012753e+000;1.070726e+000;9.485715e+000;5.096249e-001;7.152061e+000;1.354279e+000;1.537386e+001;7.072590e-001;5.476544e+002;3.977274e-001;1.167067e+003;2.223835e-001;-1.275084e+002;-6.997887e-001;1.591597e+003;1.971018e-001;8.946983e+002;4.258744e-001;-1.066050e+002;-8.314008e-001;2.643379e+003;1.239667e-001;7.650322e+002;5.723428e-001;-1.087428e+002;-7.943763e-001;-1.179115e+001;-8.769271e-001;2.140550e+001;4.894287e-001;1.298719e-002;2.691601e+000;-6.419960e-003;-1.973205e+000;1.974315e-001;7.984992e-001;2.791103e+001;4.156523e-001;-7.263737e+000;-2.817506e+000;1.619942e+001;1.024188e+000;-1.980449e+001;-9.431469e-001;-2.284744e+001;3.338295e+001;3.876741e-004;1.255584e-002;6.730001e-002;2.554470e+000;1.880642e+000;2.660000e-001;1.684834e-001;2.552778e-001;3.861598e-001;-3.891933e+001
'w102_aden_d5.wav';3.492331e+001;1.499457e-001;3.158177e+001;3.482984e+001;3.817162e+001;6.589848e+000;1.742498e+002;1.871730e+002;1.165591e+002;1.962144e+002;3.302650e-001;1.361258e+000;1.865654e-002;1.141722e-001;6.141135e-001;5.954569e-001;9.972608e+000;8.175995e+000;8.847870e+000;6.721238e+000;1.854844e-001;1.480503e+000;1.736736e+001;9.091319e-001;2.882853e+000;5.239941e+000;1.036802e+001;1.313027e+000;5.251374e+000;2.871249e+000;4.627668e-002;1.609302e+000;1.388959e+000;9.772822e-001;7.256231e+000;6.655894e-001;8.859582e+000;1.040929e+000;1.941770e+001;5.396771e-001;6.214222e+002;3.331203e-001;1.256584e+003;2.288013e-001;-1.327104e+002;-6.670449e-001;1.649220e+003;1.606337e-001;9.548788e+002;4.485946e-001;-1.309167e+002;-6.525586e-001;2.660219e+003;1.228209e-001;8.853984e+002;5.660657e-001;-1.325502e+002;-6.281290e-001;-1.309855e+001;-6.885992e-001;2.226220e+001;4.172601e-001;2.565690e-002;1.683001e+000;-7.795219e-003;-1.668059e+000;3.890398e-001;8.671796e-001;2.930550e+001;4.621048e-001;-3.710599e+000;-4.521658e+000;9.623598e+000;1.800731e+000;-4.032904e+000;-3.972066e+000;-2.195348e+001;3.200376e+001;-1.482502e-002;1.203044e-002;7.690001e-002;2.123764e+000;1.814184e+000;2.041414e-001;1.539842e-001;3.432979e-001;4.795884e-001;-3.472759e+001
'w102_aden_d6.wav';3.578644e+001;1.423396e-001;3.246046e+001;3.557024e+001;3.858336e+001;6.122906e+000;2.228431e+002;2.541515e+002;2.107631e+002;3.815003e+002;3.070613e-001;1.329585e+000;1.033966e-003;1.200308e-001;5.776998e-001;5.766658e-001;8.932603e+000;6.474440e+000;8.569216e+000;6.173835e+000;1.842952e-001;1.444491e+000;1.631464e+001;1.016250e+000;4.900688e+000;2.903838e+000;1.044931e+001;1.273549e+000;2.962483e+000;5.331804e+000;5.540761e-002;1.845212e+000;1.481816e+000;9.845075e-001;7.304843e+000;7.069889e-001;1.029249e+001;1.047349e+000;2.080581e+001;5.487560e-001;6.085589e+002;3.353922e-001;1.282380e+003;2.182402e-001;-1.358994e+002;-6.383128e-001;1.661858e+003;1.729540e-001;9.502786e+002;4.508979e-001;-1.318493e+002;-6.351068e-001;2.688479e+003;1.174494e-001;8.638495e+002;5.094994e-001;-1.331122e+002;-6.159737e-001;-1.511152e+001;-6.041800e-001;2.349749e+001;4.234870e-001;3.037919e-002;1.525583e+000;-1.156661e-002;-1.098369e+000;3.844765e-001;8.279064e-001;2.867110e+001;4.981728e-001;5.972259e-001;2.839736e+001;1.173629e+001;1.413813e+000;-7.482646e+000;-2.131116e+000;-2.141595e+001;3.070323e+001;8.596526e-003;1.277192e-002;8.409284e-002;2.301564e+000;1.979905e+000;1.870149e-001;1.129260e-001;3.060000e-001;4.627237e-001;-3.491397e+001
'w102_aden_d7.wav';3.589593e+001;1.473175e-001;3.217957e+001;3.552031e+001;3.926313e+001;7.083557e+000;9.719413e+001;9.319265e+001;5.597622e+002;1.039583e+003;3.044507e-001;1.299904e+000;1.033966e-003;1.139086e-001;6.010858e-001;6.000518e-001;8.914218e+000;7.607756e+000;7.503631e+000;6.522659e+000;1.645127e-001;1.362586e+000;1.684520e+001;9.730152e-001;3.180901e+000;4.387419e+000;9.053051e+000;1.441663e+000;4.539560e+000;3.422574e+000;4.643216e-002;1.898233e+000;1.411394e+000;1.006389e+000;7.834037e+000;6.488652e-001;8.492167e+000;1.065485e+000;1.950998e+001;5.561306e-001;6.245865e+002;3.148947e-001;1.261134e+003;1.892105e-001;-1.365031e+002;-6.376083e-001;1.631482e+003;1.715252e-001;9.949532e+002;4.875699e-001;-1.323442e+002;-6.418429e-001;2.685646e+003;1.227323e-001;8.249893e+002;5.418828e-001;-1.343757e+002;-6.111220e-001;-1.374042e+001;-6.814514e-001;2.358143e+001;4.072393e-001;2.895670e-002;1.348615e+000;-9.062789e-003;-1.438010e+000;3.509568e-001;7.226715e-001;3.046565e+001;4.201542e-001;-2.503659e+000;-6.488464e+000;8.021070e+000;2.031733e+000;-5.552736e+000;-2.788623e+000;-2.171063e+001;3.122200e+001;1.192308e-003;1.320018e-002;7.324304e-002;2.130110e+000;1.758432e+000;2.072131e-001;1.397554e-001;3.411475e-001;4.980029e-001;-3.525875e+001
'w102_aden_d8.wav';3.417385e+001;1.560813e-001;3.071037e+001;3.419255e+001;3.744561e+001;6.735241e+000;1.656832e+002;1.349727e+002;3.152683e+002;5.526933e+002;2.938074e-001;1.353385e+000;1.033966e-003;9.604784e-002;5.675261e-001;5.664921e-001;8.795150e+000;6.152234e+000;8.605011e+000;5.983433e+000;1.651398e-001;1.380086e+000;1.847982e+001;9.269683e-001;3.865841e+000;3.518547e+000;9.295385e+000;1.482424e+000;3.070637e+000;4.725039e+000;5.329186e-002;1.940222e+000;1.389941e+000;9.977069e-001;7.459949e+000;6.925130e-001;9.035346e+000;1.298037e+000;2.234005e+001;5.798446e-001;6.085950e+002;3.385428e-001;1.272564e+003;2.070679e-001;-1.285905e+002;-7.009333e-001;1.614411e+003;1.757541e-001;9.751639e+002;4.036534e-001;-1.281007e+002;-6.684846e-001;2.674128e+003;1.234843e-001;8.222129e+002;4.699327e-001;-1.306576e+002;-6.303238e-001;-1.546296e+001;-6.022000e-001;2.537773e+001;3.753795e-001;2.397727e-002;1.765653e+000;-8.932116e-003;-1.389602e+000;3.435122e-001;7.353579e-001;3.249814e+001;4.075485e-001;-1.058866e-001;-1.478192e+002;9.628939e+000;1.802316e+000;-5.189338e+000;-2.963089e+000;-2.218803e+001;3.186992e+001;2.041860e-002;1.412991e-002;7.037854e-002;2.216681e+000;1.637070e+000;2.386441e-001;1.803430e-001;3.631579e-001;5.893921e-001;-3.474375e+001
